id,Name,Meaning,Subject
,crib-bit,,English
,crib-bite,,English
,cribbiter,,English
,crib-biter,,English
,cribbiting,,English
,crib-biting,,English
,crib-bitten,,English
,cribble,,English
,cribbled,,English
,cribbling,,English
,cribella,,English
,cribellum,,English
,crible,,English
,cribo,,English
,cribose,,English
,cribral,,English
,cribrate,,English
,cribrately,,English
,cribration,,English
,cribriform,,English
,cribriformity,,English
,cribrose,,English
,cribrosity,,English
,cribrous,,English
,cribs,,English
,crib's,,English
,cribwork,,English
,cribworks,,English
,cric,,English
,cricetid,,English
,Cricetidae,,English
,cricetids,,English
,cricetine,,English
,Cricetus,,English
,Crichton,,English
,Crick,,English
,crick-crack,,English
,cricke,,English
,cricked,,English
,crickey,,English
,cricket,,English
,cricketed,,English
,cricketer,,English
,cricketers,,English
,crickety,,English
,cricketing,,English
,cricketings,,English
,cricketlike,,English
,crickets,,English
,cricket's,,English
,cricking,,English
,crickle,,English
,cricks,,English
,crico-,,English
,cricoarytenoid,,English
,cricoid,,English
,cricoidectomy,,English
,cricoids,,English
,cricopharyngeal,,English
,cricothyreoid,,English
,cricothyreotomy,,English
,cricothyroid,,English
,cricothyroidean,,English
,cricotomy,,English
,cricotracheotomy,,English
,Cricotus,,English
,criddle,,English
,Criders,,English
,cried,,English
,criey,,English
,crier,,English
,criers,,English
,cries,,English
,cryesthesia,,English
,Crifasi,,English
,crig,,English
,crying,,English
,cryingly,,English
,crikey,,English
,Crile,,English
,Crim,,English
,crim.,,English
,crimble,,English
,crime,,English
,Crimea,,English
,Crimean,,English
,crimeful,,English
,crimeless,,English
,crimelessness,,English
,crimeproof,,English
,crimes,,English
,crime's,,English
,criminal,,English
,criminaldom,,English
,criminalese,,English
,criminalism,,English
,criminalist,,English
,criminalistic,,English
,criminalistician,,English
,criminalistics,,English
,criminality,,English
,criminalities,,English
,criminally,,English
,criminalness,,English
,criminaloid,,English
,criminals,,English
,criminate,,English
,criminated,,English
,criminating,,English
,crimination,,English
,criminative,,English
,criminator,,English
,criminatory,,English
,crimine,,English
,crimini,,English
,criminis,,English
,criminogenesis,,English
,criminogenic,,English
,criminol,,English
,criminology,,English
,criminologic,,English
,criminological,,English
,criminologically,,English
,criminologies,,English
,criminologist,,English
,criminologists,,English
,criminosis,,English
,criminous,,English
,criminously,,English
,criminousness,,English
,crimison,,English
,crimmer,,English
,crimmers,,English
,crimmy,,English
,crymoanesthesia,,English
,crymodynia,,English
,crimogenic,,English
,Crimora,,English
,crymotherapy,,English
,crimp,,English
,crimpage,,English
,crimped,,English
,crimper,,English
,crimpers,,English
,crimpy,,English
,crimpier,,English
,crimpiest,,English
,crimpy-haired,,English
,crimpiness,,English
,crimping,,English
,crimple,,English
,crimpled,,English
,Crimplene,,English
,crimples,,English
,crimpling,,English
,crimpness,,English
,crimps,,English
,crimson,,English
,crimson-banded,,English
,crimson-barred,,English
,crimson-billed,,English
,crimson-carmine,,English
,crimson-colored,,English
,crimson-dyed,,English
,crimsoned,,English
,crimson-fronted,,English
,crimsony,,English
,crimsoning,,English
,crimsonly,,English
,crimson-lined,,English
,crimsonness,,English
,crimson-petaled,,English
,crimson-purple,,English
,crimsons,,English
,crimson-scarfed,,English
,crimson-spotted,,English
,crimson-tipped,,English
,crimson-veined,,English
,crimson-violet,,English
,CRIN,,English
,crinal,,English
,crinanite,,English
,crinate,,English
,crinated,,English
,crinatory,,English
,crinc-,,English
,crinch,,English
,crine,,English
,crined,,English
,crinel,,English
,crinet,,English
,cringe,,English
,cringed,,English
,cringeling,,English
,cringer,,English
,cringers,,English
,cringes,,English
,cringing,,English
,cringingly,,English
,cringingness,,English
,cringle,,English
,cringle-crangle,,English
,cringles,,English
,crini-,,English
,crinicultural,,English
,criniculture,,English
,crinid,,English
,criniere,,English
,criniferous,,English
,Criniger,,English
,crinigerous,,English
,crinion,,English
,criniparous,,English
,crinital,,English
,crinite,,English
,crinites,,English
,crinitory,,English
,crinivorous,,English
,crink,,English
,crinkle,,English
,crinkle-crankle,,English
,crinkled,,English
,crinkleroot,,English
,crinkles,,English
,crinkly,,English
,crinklier,,English
,crinkliest,,English
,crinkly-haired,,English
,crinkliness,,English
,crinkling,,English
,crinkum,,English
,crinkum-crankum,,English
,crinogenic,,English
,crinoid,,English
,crinoidal,,English
,Crinoidea,,English
,crinoidean,,English
,crinoids,,English
,crinolette,,English
,crinoline,,English
,crinolines,,English
,crinose,,English
,crinosity,,English
,crinula,,English
,Crinum,,English
,crinums,,English
,crio-,,English
,cryo-,,English
,cryo-aerotherapy,,English
,cryobiology,,English
,cryobiological,,English
,cryobiologically,,English
,cryobiologist,,English
,crioboly,,English
,criobolium,,English
,cryocautery,,English
,criocephalus,,English
,Crioceras,,English
,crioceratite,,English
,crioceratitic,,English
,Crioceris,,English
,cryochore,,English
,cryochoric,,English
,cryoconite,,English
,cryogen,,English
,cryogeny,,English
,cryogenic,,English
,cryogenically,,English
,cryogenics,,English
,cryogenies,,English
,cryogens,,English
,cryohydrate,,English
,cryohydric,,English
,cryolite,,English
,cryolites,,English
,criolla,,English
,criollas,,English
,criollo,,English
,criollos,,English
,cryology,,English
,cryological,,English
,cryometer,,English
,cryometry,,English
,cryonic,,English
,cryonics,,English
,cryopathy,,English
,cryophile,,English
,cryophilic,,English
,cryophyllite,,English
,cryophyte,,English
,criophore,,English
,cryophoric,,English
,Criophoros,,English
,Criophorus,,English
,cryophorus,,English
,cryoplankton,,English
,cryoprobe,,English
,cryoprotective,,English
,cryo-pump,,English
,cryoscope,,English
,cryoscopy,,English
,cryoscopic,,English
,cryoscopies,,English
,cryosel,,English
,cryosphere,,English
,cryospheric,,English
,criosphinges,,English
,criosphinx,,English
,criosphinxes,,English
,cryostase,,English
,cryostat,,English
,cryostats,,English
,cryosurgeon,,English
,cryosurgery,,English
,cryosurgical,,English
,cryotherapy,,English
,cryotherapies,,English
,cryotron,,English
,cryotrons,,English
,crip,,English
,cripe,,English
,cripes,,English
,Crippen,,English
,crippied,,English
,crippingly,,English
,cripple,,English
,crippled,,English
,crippledom,,English
,crippleness,,English
,crippler,,English
,cripplers,,English
,cripples,,English
,cripply,,English
,crippling,,English
,cripplingly,,English
,Cripps,,English
,crips,,English
,crypt,,English
,crypt-,,English
,crypta,,English
,cryptaesthesia,,English
,cryptal,,English
,cryptamnesia,,English
,cryptamnesic,,English
,cryptanalysis,,English
,cryptanalyst,,English
,cryptanalytic,,English
,cryptanalytical,,English
,cryptanalytically,,English
,cryptanalytics,,English
,cryptanalyze,,English
,cryptanalyzed,,English
,cryptanalyzing,,English
,cryptarch,,English
,cryptarchy,,English
,crypted,,English
,Crypteronia,,English
,Crypteroniaceae,,English
,cryptesthesia,,English
,cryptesthetic,,English
,cryptic,,English
,cryptical,,English
,cryptically,,English
,crypticness,,English
,crypto,,English
,crypto-,,English
,cryptoagnostic,,English
,cryptoanalysis,,English
,cryptoanalyst,,English
,cryptoanalytic,,English
,cryptoanalytically,,English
,cryptoanalytics,,English
,cryptobatholithic,,English
,cryptobranch,,English
,Cryptobranchia,,English
,Cryptobranchiata,,English
,cryptobranchiate,,English
,Cryptobranchidae,,English
,Cryptobranchus,,English
,Crypto-calvinism,,English
,Crypto-calvinist,,English
,Crypto-calvinistic,,English
,Cryptocarya,,English
,cryptocarp,,English
,cryptocarpic,,English
,cryptocarpous,,English
,Crypto-catholic,,English
,Crypto-catholicism,,English
,Cryptocephala,,English
,cryptocephalous,,English
,Cryptocerata,,English
,cryptocerous,,English
,Crypto-christian,,English
,cryptoclastic,,English
,Cryptocleidus,,English
,cryptoclimate,,English
,cryptoclimatology,,English
,cryptococcal,,English
,cryptococci,,English
,cryptococcic,,English
,cryptococcosis,,English
,Cryptococcus,,English
,cryptocommercial,,English
,cryptocrystalline,,English
,cryptocrystallization,,English
,cryptodeist,,English
,cryptodynamic,,English
,Cryptodira,,English
,cryptodiran,,English
,cryptodire,,English
,cryptodirous,,English
,cryptodouble,,English
,Crypto-fenian,,English
,cryptogam,,English
,cryptogame,,English
,cryptogamy,,English
,Cryptogamia,,English
,cryptogamian,,English
,cryptogamic,,English
,cryptogamical,,English
,cryptogamist,,English
,cryptogamous,,English
,cryptogenetic,,English
,cryptogenic,,English
,cryptogenous,,English
,Cryptoglaux,,English
,cryptoglioma,,English
,cryptogram,,English
,Cryptogramma,,English
,cryptogrammatic,,English
,cryptogrammatical,,English
,cryptogrammatist,,English
,cryptogrammic,,English
,cryptograms,,English
,cryptograph,,English
,cryptographal,,English
,cryptographer,,English
,cryptographers,,English
,cryptography,,English
,cryptographic,,English
,cryptographical,,English
,cryptographically,,English
,cryptographies,,English
,cryptographist,,English
,cryptoheresy,,English
,cryptoheretic,,English
,cryptoinflationist,,English
,Crypto-jesuit,,English
,Crypto-jew,,English
,Crypto-jewish,,English
,cryptolite,,English
,cryptolith,,English
,cryptology,,English
,cryptologic,,English
,cryptological,,English
,cryptologist,,English
,cryptolunatic,,English
,cryptomere,,English
,Cryptomeria,,English
,cryptomerous,,English
,cryptometer,,English
,cryptomnesia,,English
,cryptomnesic,,English
,cryptomonad,,English
,Cryptomonadales,,English
,Cryptomonadina,,English
,cryptonema,,English
,Cryptonemiales,,English
,cryptoneurous,,English
,cryptonym,,English
,cryptonymic,,English
,cryptonymous,,English
,cryptopapist,,English
,cryptoperthite,,English
,Cryptophagidae,,English
,Cryptophyceae,,English
,cryptophyte,,English
,cryptophytic,,English
,cryptophthalmos,,English
,cryptopyic,,English
,cryptopin,,English
,cryptopine,,English
,cryptopyrrole,,English
,cryptoporticus,,English
,Cryptoprocta,,English
,cryptoproselyte,,English
,cryptoproselytism,,English
,Crypto-protestant,,English
,cryptorchid,,English
,cryptorchidism,,English
,cryptorchis,,English
,cryptorchism,,English
,Cryptorhynchus,,English
,Crypto-royalist,,English
,cryptorrhesis,,English
,cryptorrhetic,,English
,cryptos,,English
,cryptoscope,,English
,cryptoscopy,,English
,Crypto-socinian,,English
,cryptosplenetic,,English
,Cryptostegia,,English
,cryptostoma,,English
,Cryptostomata,,English
,cryptostomate,,English
,cryptostome,,English
,Cryptotaenia,,English
,cryptous,,English
,cryptovalence,,English
,cryptovalency,,English
,cryptovolcanic,,English
,cryptovolcanism,,English
,cryptoxanthin,,English
,cryptozygy,,English
,cryptozygosity,,English
,cryptozygous,,English
,Cryptozoic,,English
,cryptozoite,,English
,cryptozonate,,English
,Cryptozonia,,English
,Cryptozoon,,English
,crypts,,English
,Crypturi,,English
,Crypturidae,,English
,CRIS,,English
,Crisey,,English
,Criseyde,,English
,Crises,,English
,Crisfield,,English
,crisic,,English
,crisis,,English
,Crisium,,English
,crisle,,English
,CRISP,,English
,Crispa,,English
,Crispas,,English
,crispate,,English
,crispated,,English
,crispation,,English
,crispature,,English
,crispbread,,English
,crisped,,English
,crisped-leaved,,English
,Crispen,,English
,crispened,,English
,crispening,,English
,crispens,,English
,crisper,,English
,crispers,,English
,crispest,,English
,Crispi,,English
,crispy,,English
,crispier,,English
,crispiest,,English
,crispily,,English
,Crispin,,English
,crispine,,English
,crispiness,,English
,crisping,,English
,Crispinian,,English
,crispins,,English
,crisp-leaved,,English
,crisply,,English
,crispness,,English
,crispnesses,,English
,crisps,,English
,criss,,English
,crissa,,English
,crissal,,English
,crisscross,,English
,criss-cross,,English
,crisscrossed,,English
,crisscrosses,,English
,crisscrossing,,English
,crisscross-row,,English
,crisset,,English
,Crissy,,English
,Crissie,,English
,crissum,,English
,Crist,,English
,cryst,,English
,cryst.,,English
,Crista,,English
,Crysta,,English
,Cristabel,,English
,cristae,,English
,Cristal,,English
,Crystal,,English
,crystal-clear,,English
,crystal-clearness,,English
,crystal-dropping,,English
,crystaled,,English
,crystal-flowing,,English
,crystal-gazer,,English
,crystal-girded,,English
,crystaling,,English
,Crystalite,,English
,crystalitic,,English
,crystalize,,English
,crystall,,English
,crystal-leaved,,English
,crystalled,,English
,crystallic,,English
,crystalliferous,,English
,crystalliform,,English
,crystalligerous,,English
,crystallike,,English
,crystallin,,English
,crystalline,,English
,crystalling,,English
,crystallinity,,English
,crystallisability,,English
,crystallisable,,English
,crystallisation,,English
,crystallise,,English
,crystallised,,English
,crystallising,,English
,crystallite,,English
,crystallites,,English
,crystallitic,,English
,crystallitis,,English
,crystallizability,,English
,crystallizable,,English
,crystallization,,English
,crystallizations,,English
,crystallize,,English
,crystallized,,English
,crystallizer,,English
,crystallizes,,English
,crystallizing,,English
,crystallo-,,English
,crystalloblastic,,English
,crystallochemical,,English
,crystallochemistry,,English
,crystallod,,English
,crystallogenesis,,English
,crystallogenetic,,English
,crystallogeny,,English
,crystallogenic,,English
,crystallogenical,,English
,crystallogy,,English
,crystallogram,,English
,crystallograph,,English
,crystallographer,,English
,crystallographers,,English
,crystallography,,English
,crystallographic,,English
,crystallographical,,English
,crystallographically,,English
,crystalloid,,English
,crystalloidal,,English
,crystallology,,English
,crystalloluminescence,,English
,crystallomagnetic,,English
,crystallomancy,,English
,crystallometry,,English
,crystallometric,,English
,crystallophyllian,,English
,crystallophobia,,English
,Crystallose,,English
,crystallurgy,,English
,crystal-producing,,English
,crystals,,English
,crystal's,,English
,crystal-smooth,,English
,crystal-streaming,,English
,crystal-winged,,English
,crystalwort,,English
,cristate,,English
,cristated,,English
,Cristatella,,English
